
Host: CHEM4VYDH4JALT

Timers On : Wed Aug 12 16:51:50 2026
Timers Off: Wed Aug 12 17:16:31 2026

Wall Time:     1481.57 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w     16 calls
| JKGrad: UV                        :      4.933u      0.267s      3.136w     16 calls
| JKGrad: ABx                       :      0.717u      0.083s      0.458w     16 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.003w     16 calls
| JKGrad: Amnx                      :     81.483u      1.450s     49.817w     16 calls
| | Libint2ERI::Libint2ERI          :      0.350u      0.000s      0.227w     16 calls
| | Libint2ErfERI::Libint2ErfERI    :      0.433u      0.017s      0.250w     16 calls
Grad: XC                            :     41.267u      0.300s     24.973w     16 calls
| Properties                        :     21.117u      0.050s     12.458w  37916 calls
| Functional                        :      1.167u      0.017s      0.784w  37916 calls
| V_xc gradient                     :     18.900u      0.033s     11.656w  37916 calls

**************************************************************************************

Host: CHEM4VYDH4JALT

Timers On : Thu Aug 13 12:49:00 2026
Timers Off: Thu Aug 13 13:04:55 2026

Wall Time:      955.08 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     10.500u      0.217s      6.485w     32 calls
build grid                          :      8.833u      0.083s      5.403w     32 calls
post-process grid                   :      1.667u      0.133s      1.079w     32 calls
DFH: sparsity prep                  :      0.583u      0.017s      0.351w     16 calls
Libint2ERI::Libint2ERI              :      2.233u      0.050s      1.364w    176 calls
DFH: initialize()                   :     96.117u      1.950s     58.890w     16 calls
Libint2ErfERI::Libint2ErfERI        :      1.683u      0.017s      0.983w     64 calls
DFH: AO Construction                :      7.917u      0.250s      4.864w     16 calls
DFH: AO-Met. Contraction            :     50.667u      0.400s     30.667w     32 calls
DFH: wAO Construction               :      8.883u      0.017s      5.368w     16 calls
DFH: wAO Copy                       :      2.100u      0.083s      1.277w     16 calls
HF: Form core H                     :      0.183u      0.017s      0.130w     16 calls
HF: Form S/X                        :      0.250u      0.000s      0.132w     16 calls
HF: Guess                           :      0.733u      0.200s      0.570w     16 calls
SAD Guess                           :      0.733u      0.183s      0.561w     16 calls
HF: Form G                          :    619.350u     11.967s    379.008w    360 calls
RV: Form V                          :    646.967u      7.767s    393.099w    594 calls
Properties                          :    348.133u      1.750s    210.496w 1439788 calls
Functional                          :     48.450u      0.883s     29.454w 1439788 calls
V_xc                                :    269.617u      1.050s    163.943w 1402022 calls
JK: D                               :      0.050u      0.000s      0.055w    594 calls
JK: USO2AO                          :      0.000u      0.017s      0.017w    594 calls
JK: JK                              :    512.333u     10.300s    313.994w    594 calls
DFH: compute_JK()                   :    116.367u      2.533s     71.464w    360 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w    360 calls
DFH: compute_J                      :      6.900u      0.067s      4.282w    360 calls
DFH: compute_K                      :    108.750u      0.183s     65.329w    360 calls
DFH: compute_wK()                   :    163.267u      4.700s    100.824w    360 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    594 calls
HF: Form F                          :      0.000u      0.000s      0.007w    360 calls
HF: Form D                          :      0.017u      0.000s      0.033w    360 calls
HF: DIIS                            :      1.850u      0.517s      1.377w    344 calls
HF: Form C                          :      4.000u      0.033s      2.479w    344 calls
JK: (A|mn)                          :      7.883u      0.217s      4.856w     16 calls
JK: (A|Q)^-1/2                      :     12.733u      0.100s      7.690w     16 calls
JK: (Q|mn)                          :     21.517u      0.200s     13.091w     16 calls
JK: (A|mn)^L                        :      8.583u      0.183s      5.277w     16 calls
JK: (A|Q)^-1                        :     12.767u      0.100s      7.690w     16 calls
JK: (Q|mn)^L                        :     21.450u      0.200s     13.041w     16 calls
JK: (A|mn)^R                        :      9.250u      0.033s      5.549w     16 calls
JK: J                               :      2.533u      0.017s      1.509w    234 calls
JK: J1                              :      1.033u      0.017s      0.673w    234 calls
JK: J2                              :      1.500u      0.000s      0.827w    234 calls
JK: K                               :     92.383u      0.100s     55.617w    234 calls
JK: K1                              :     56.667u      0.067s     34.097w    234 calls
JK: K2                              :     35.717u      0.017s     21.511w    234 calls
JK: wK                              :    136.850u      0.317s     82.414w    468 calls
JK: wK1                             :    100.417u      0.233s     60.454w    936 calls
JK: wK2                             :     36.433u      0.050s     21.932w    468 calls
Grad: V T Perturb                   :      0.383u      0.000s      0.225w     16 calls
Grad: S                             :      0.017u      0.000s      0.024w     16 calls
Grad: JK                            :    128.417u      3.717s     79.366w     16 calls
JKGrad: Amn                         :     12.233u      0.767s      7.783w     16 calls
JKGrad: Awmn                        :     12.367u      0.750s      7.867w     16 calls
JKGrad: AB                          :     17.733u      0.500s     10.920w     16 calls
JKGrad: UV                          :      4.867u      0.233s      3.102w     16 calls
JKGrad: ABx                         :      0.750u      0.067s      0.451w     16 calls
JKGrad: Amnx                        :     80.467u      1.367s     49.188w     16 calls
Grad: XC                            :     40.783u      0.267s     24.614w     16 calls
V_xc gradient                       :     18.933u      0.000s     11.571w  37766 calls

--------------------------------------------------------------------------------------
V: Grid                             :     10.500u      0.217s      6.485w     32 calls
| build grid                        :      8.833u      0.083s      5.403w     32 calls
| post-process grid                 :      1.667u      0.133s      1.079w     32 calls
DFH: sparsity prep                  :      0.583u      0.017s      0.351w     16 calls
| Libint2ERI::Libint2ERI            :      0.383u      0.017s      0.234w     16 calls
DFH: initialize()                   :     96.117u      1.950s     58.890w     16 calls
| Libint2ERI::Libint2ERI            :      0.367u      0.000s      0.224w     32 calls
| Libint2ErfERI::Libint2ErfERI      :      0.417u      0.000s      0.246w     16 calls
| DFH: AO Construction              :      7.917u      0.250s      4.864w     16 calls
| DFH: AO-Met. Contraction          :     50.667u      0.400s     30.667w     32 calls
| DFH: wAO Construction             :      8.883u      0.017s      5.368w     16 calls
| DFH: wAO Copy                     :      2.100u      0.083s      1.277w     16 calls
HF: Form core H                     :      0.183u      0.017s      0.130w     16 calls
HF: Form S/X                        :      0.250u      0.000s      0.132w     16 calls
HF: Guess                           :      0.733u      0.200s      0.570w     16 calls
| SAD Guess                         :      0.733u      0.183s      0.561w     16 calls
HF: Form G                          :    619.350u     11.967s    379.008w    360 calls
| RV: Form V                        :    339.583u      4.733s    206.642w    360 calls
| | Properties                      :    146.150u      1.200s     88.809w 849712 calls
| | Functional                      :     28.433u      0.483s     17.369w 849712 calls
| | V_xc                            :    163.583u      0.633s     99.155w 849712 calls
| JK: D                             :      0.050u      0.000s      0.033w    360 calls
| JK: USO2AO                        :      0.000u      0.000s      0.003w    360 calls
| JK: JK                            :    279.650u      7.233s    172.298w    360 calls
| | DFH: compute_JK()               :    116.367u      2.533s     71.464w    360 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w    360 calls
| | | DFH: compute_J                :      6.900u      0.067s      4.282w    360 calls
| | | DFH: compute_K                :    108.750u      0.183s     65.329w    360 calls
| | DFH: compute_wK()               :    163.267u      4.700s    100.824w    360 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w    360 calls
HF: Form F                          :      0.000u      0.000s      0.007w    360 calls
HF: Form D                          :      0.017u      0.000s      0.033w    360 calls
HF: DIIS                            :      1.850u      0.517s      1.377w    344 calls
HF: Form C                          :      4.000u      0.033s      2.479w    344 calls
Libint2ERI::Libint2ERI              :      0.783u      0.017s      0.452w     32 calls
Libint2ErfERI::Libint2ErfERI        :      0.400u      0.017s      0.245w     16 calls
JK: (A|mn)                          :      7.883u      0.217s      4.856w     16 calls
JK: (A|Q)^-1/2                      :     12.733u      0.100s      7.690w     16 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w     16 calls
JK: (Q|mn)                          :     21.517u      0.200s     13.091w     16 calls
JK: (A|mn)^L                        :      8.583u      0.183s      5.277w     16 calls
JK: (A|Q)^-1                        :     12.767u      0.100s      7.690w     16 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w     16 calls
JK: (Q|mn)^L                        :     21.450u      0.200s     13.041w     16 calls
JK: (A|mn)^R                        :      9.250u      0.033s      5.549w     16 calls
JK: D                               :      0.000u      0.000s      0.022w    234 calls
JK: USO2AO                          :      0.000u      0.017s      0.015w    234 calls
JK: JK                              :    232.683u      3.067s    141.696w    234 calls
| JK: J                             :      2.533u      0.017s      1.509w    234 calls
| | JK: J1                          :      1.033u      0.017s      0.673w    234 calls
| | JK: J2                          :      1.500u      0.000s      0.827w    234 calls
| JK: K                             :     92.383u      0.100s     55.617w    234 calls
| | JK: K1                          :     56.667u      0.067s     34.097w    234 calls
| | JK: K2                          :     35.717u      0.017s     21.511w    234 calls
| JK: wK                            :    136.850u      0.317s     82.414w    468 calls
| | JK: wK1                         :    100.417u      0.233s     60.454w    936 calls
| | JK: wK2                         :     36.433u      0.050s     21.932w    468 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    234 calls
RV: Form V                          :    307.383u      3.033s    186.457w    234 calls
| Properties                        :    181.517u      0.467s    109.488w 552310 calls
| Functional                        :     18.667u      0.400s     11.314w 552310 calls
| V_xc                              :    106.033u      0.417s     64.788w 552310 calls
Grad: V T Perturb                   :      0.383u      0.000s      0.225w     16 calls
Grad: S                             :      0.017u      0.000s      0.024w     16 calls
Grad: JK                            :    128.417u      3.717s     79.366w     16 calls
| JKGrad: Amn                       :     12.233u      0.767s      7.783w     16 calls
| | Libint2ERI::Libint2ERI          :      0.367u      0.017s      0.223w     16 calls
| JKGrad: Awmn                      :     12.367u      0.750s      7.867w     16 calls
| | Libint2ErfERI::Libint2ErfERI    :      0.417u      0.000s      0.246w     16 calls
| JKGrad: AB                        :     17.733u      0.500s     10.920w     16 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w     16 calls
| JKGrad: UV                        :      4.867u      0.233s      3.102w     16 calls
| JKGrad: ABx                       :      0.750u      0.067s      0.451w     16 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.004w     16 calls
| JKGrad: Amnx                      :     80.467u      1.367s     49.188w     16 calls
| | Libint2ERI::Libint2ERI          :      0.333u      0.000s      0.224w     16 calls
| | Libint2ErfERI::Libint2ErfERI    :      0.450u      0.000s      0.246w     16 calls
Grad: XC                            :     40.783u      0.267s     24.614w     16 calls
| Properties                        :     20.467u      0.083s     12.199w  37766 calls
| Functional                        :      1.350u      0.000s      0.772w  37766 calls
| V_xc gradient                     :     18.933u      0.000s     11.571w  37766 calls

**************************************************************************************
